"UID","CB","CF","CH","FB","SI","SL"
2900,0.96718955039978,0.00132263882551342,0.00119531946256757,0.00186441757250577,0.000192393723409623,0.0282357223331928
8820,0.940503120422363,0.00113953521940857,0.00469228159636259,0.0088135302066803,0.000308974296785891,0.0445425771176815
2554,0.859851062297821,0.00557123124599457,0.0222406778484583,0.0139040434733033,0.00103472068440169,0.0973982363939285
5635,0.973003327846527,0.00115891254972667,0.000626938242930919,0.000997742055915296,0.000257571344263852,0.0239555519074202
5775,0.171493992209435,0.00123895658180118,0.156230702996254,0.561941623687744,0.00238853180781007,0.106706164777279
7166,0.993282437324524,0.00019317762053106,0.000111957124317996,0.000422708370024338,5.93867589486763e-05,0.00593028916046023
1084,0.871254682540894,0.00591490278020501,0.0511193200945854,0.0108463158831,0.00104846141766757,0.0598163828253746
6039,0.438904315233231,0.00185142189729959,0.240627661347389,0.245106115937233,0.00251252576708794,0.0709979310631752
7027,0.989697873592377,0.000219039662624709,0.000287961767753586,0.000897097459528595,6.7266752012074e-05,0.00883078947663307
4527,0.810487985610962,0.00248749158345163,0.00772517872974277,0.0239003319293261,0.000806103693321347,0.154592961072922
7791,0.964875221252441,0.00087617727695033,0.000991121865808964,0.00852215941995382,0.000110302062239498,0.0246249455958605
2539,0.891391396522522,0.00237085367552936,0.00667426781728864,0.00561382062733173,0.000492960563860834,0.0934566631913185
5385,0.994395971298218,8.39669883134775e-05,0.000364339997759089,0.000820293731521815,4.31209300586488e-05,0.00429235817864537
3915,0.851718425750732,0.00786700658500195,0.0289947483688593,0.0131885334849358,0.00122508965432644,0.097006157040596
5947,0.985124707221985,0.000286522379610687,0.000264431961113587,0.00095761741977185,0.000134536836412735,0.0132321706041694
2000,0.973380088806152,0.000537676329258829,0.002053527161479,0.00198374432511628,0.000108206098957453,0.0219367444515228
7260,0.956810772418976,0.00142968958243728,0.00199914700351655,0.000914261559955776,0.00023406624677591,0.0386120490729809
7656,0.207213073968887,0.00284485635347664,0.212612047791481,0.532715678215027,0.00280335359275341,0.0418109931051731
2346,0.975666284561157,0.000552796293050051,0.00265223812311888,0.0018212110735476,8.67421258590184e-05,0.0192207265645266
4215,0.972716987133026,0.00133409025147557,0.00129315920639783,0.00111048517283052,0.000194059466593899,0.02335125207901
3584,0.957305073738098,0.00150412879884243,0.00456696609035134,0.00370710948482156,0.000263509689830244,0.0326532311737537
4423,0.261774569749832,0.00460072653368115,0.297406136989594,0.373458504676819,0.00286225881427526,0.0598977506160736
4435,0.965463042259216,0.00132414139807224,0.00128351571038365,0.000965771498158574,0.000192612278624438,0.0307708755135536
3894,0.967881739139557,0.00143492745701224,0.00138868065550923,0.000988849671557546,0.00022305129095912,0.0280826836824417
2351,0.993259608745575,0.000122344863484614,0.00065173878101632,0.000696306698955595,5.13320082973223e-05,0.00521865114569664
7458,0.892655551433563,0.00284323305822909,0.0024515378754586,0.00339249498210847,0.000794853316619992,0.0978624075651169
1633,0.994313716888428,0.000125485574244522,0.00034886333742179,0.000893660122528672,4.7703866584925e-05,0.00427054753527045
4603,0.393186509609222,0.00409540720283985,0.462745517492294,0.0204734727740288,0.00498892506584525,0.114510133862495
6011,0.982862412929535,0.000556525774300098,0.000373834365746006,0.00109439517837018,0.000158142967848107,0.0149546163156629
5056,0.13887520134449,0.00148153014015406,0.440579265356064,0.338214069604874,0.00204829755239189,0.0788016095757484
456,0.965465247631073,0.00143553339876235,0.00149008096195757,0.000803723407443613,0.000223145485506393,0.0305822771042585
5802,0.367161393165588,0.0041875159367919,0.0709761083126068,0.0160566177219152,0.00150647445116192,0.54011195898056
3676,0.942775726318359,0.00148129998706281,0.00437192805111408,0.00379278068430722,0.00025951029965654,0.0473187677562237
2463,0.990499317646027,0.000348634435795248,0.00026909593725577,0.000624159583821893,9.90682456176728e-05,0.00815971195697784
3890,0.955032825469971,0.00131997023709118,0.00142859679181129,0.00122452224604785,0.000220090209040791,0.0407740585505962
8385,0.982003152370453,0.000300003273878247,0.000700355449225754,0.000657126656733453,0.00017364697123412,0.0161656308919191
7546,0.83183217048645,0.013346173800528,0.0180290788412094,0.0354741774499416,0.000993179623037577,0.100325189530849
7556,0.257049083709717,0.00155751500278711,0.184409141540527,0.475082576274872,0.00303997867740691,0.078861691057682
6643,0.990549981594086,0.000163386968779378,0.000786567048635334,0.00073978106956929,6.34138123132288e-05,0.00769684370607138
795,0.988449275493622,0.000134671849082224,0.000827202457003295,0.00134560035075992,6.14313539699651e-05,0.00918187387287617
9158,0.986426770687103,0.000347200984833762,0.000548351265024394,0.00062159332446754,9.86609229585156e-05,0.0119573483243585
2209,0.344010502099991,0.00417621619999409,0.00328471534885466,0.00367271061986685,0.000768405792769045,0.644087433815002
1009,0.988825917243958,0.000276059901807457,0.000147176207974553,0.00219548656605184,7.48797610867769e-05,0.0084804305806756
8567,0.981777906417847,0.00107449956703931,0.00104153307620436,0.00101167673710734,0.000156298803631216,0.0149381151422858
3059,0.86065399646759,0.004235974047333,0.00787069834768772,0.0153771955519915,0.000583444081712514,0.111278668045998
7744,0.965319573879242,0.000759594375267625,0.00138131831772625,0.010019357316196,0.000104934239061549,0.0224151965230703
6677,0.421460926532745,0.00162061874289066,0.00114546564873308,0.00208748178556561,0.000493621337227523,0.57319188117981
3566,0.980490863323212,0.000505672360304743,0.000392028014175594,0.000994393252767622,0.000143692406709306,0.017473379150033
6428,0.300169825553894,0.00145039416383952,0.445722162723541,0.197832360863686,0.00186651980038732,0.0529587864875793
5031,0.554470837116241,0.011032004840672,0.145176589488983,0.0325850136578083,0.00400592898949981,0.252729624509811
8627,0.823769569396973,0.00675556669011712,0.024344788864255,0.0351303406059742,0.00117648777086288,0.108823254704475
3742,0.991367757320404,0.000160443043569103,0.000805154559202492,0.000726451980881393,6.22712759650312e-05,0.0068779387511313
6084,0.956146717071533,0.00130753766279668,0.00118167197797447,0.00136415555607527,0.0001848463434726,0.039815079420805
4146,0.874298930168152,0.00323674688115716,0.0058765085414052,0.0446280725300312,0.000452329084509984,0.0715074390172958
1609,0.954118192195892,0.000507334887515754,0.00373919657431543,0.00414767349138856,0.000193225219845772,0.0372943468391895
182,0.96185290813446,0.00208206591196358,0.00382857071235776,0.000972812704276294,0.000364759034710005,0.0308988094329834
697,0.853099882602692,0.0160086844116449,0.0221176110208035,0.0155917415395379,0.00106526841409504,0.0921168178319931
7658,0.365391343832016,0.00449577020481229,0.00129625201225281,0.00199558911845088,0.000527795753441751,0.626293241977692
5933,0.977389872074127,0.000253558653639629,0.000698643911164254,0.00256798299960792,0.000180680435732938,0.0189092885702848
8114,0.253938376903534,0.00239292113110423,0.338430792093277,0.351722210645676,0.00276467762887478,0.0507510006427765
2735,0.975291073322296,0.00012983636406716,0.000557162275072187,0.0143090914934874,9.66041334322654e-05,0.00961620640009642
6556,0.984966814517975,0.000255064631346613,0.000253590667853132,0.000957463926170021,0.000134515270474367,0.0134325185790658
6183,0.892352044582367,0.00338050303980708,0.0134336454793811,0.00838588550686836,0.000875743920914829,0.0815721303224564
3368,0.954916179180145,0.00150955794379115,0.00142842228524387,0.00115674396511167,0.000220063331653364,0.0407690778374672
6277,0.970011711120605,0.000837589788716286,0.000947472231928259,0.0094212107360363,0.000105444298242219,0.0186765138059855
2041,0.990382611751556,0.000348593341186643,0.000269064243184403,0.000741915369872004,9.90565749816597e-05,0.00815875083208084
7269,0.955694437026978,0.00177457043901086,0.00483050150796771,0.00265984726138413,0.000310888601234183,0.0347297675907612
4238,0.974969565868378,0.00106704817153513,0.00100539799313992,0.000974368944298476,0.000155214918777347,0.0218284483999014
7601,0.985754251480103,0.000241705507505685,0.000240308771026321,0.000907316338270903,0.000127469989820383,0.0127289844676852
6588,0.886482179164886,0.00274591473862529,0.00408261176198721,0.0452499575912952,0.00045863221748732,0.0609807223081589
2357,0.987144291400909,0.000124143363791518,0.000765791453886777,0.00258856103755534,9.25830390769988e-05,0.00928467139601707
8712,0.913099229335785,0.00268607656471431,0.00231603090651333,0.00320497690699995,0.00064931862289086,0.0780444070696831
5940,0.985890746116638,0.000217068212805316,0.00039076097891666,0.00143630697857589,0.000101057055871934,0.011964026838541
8337,0.33774146437645,0.00167446106206626,0.00116878724656999,0.0020927139557898,0.000547721690963954,0.656774818897247
4648,0.244521230459213,0.00177844311110675,0.308897286653519,0.402662128210068,0.00272020185366273,0.0394206531345844
1495,0.855257868766785,0.00554534839466214,0.0101555418223143,0.00720223691314459,0.00107508967630565,0.120763912796974
723,0.442891746759415,0.00201818998903036,0.0871163681149483,0.253307521343231,0.00273884460330009,0.211927354335785
8528,0.965827167034149,0.000833497906569391,0.000625437416601926,0.0011993192601949,0.000262730638496578,0.0312518440186977
3522,0.959588348865509,0.00219755549915135,0.00419092737138271,0.00102677335962653,0.000383631268050522,0.0326127260923386
2187,0.84732860326767,0.0080750547349453,0.0604277551174164,0.0122207337990403,0.00123937835451216,0.0707084909081459
8310,0.235828280448914,0.00360433151945472,0.367623060941696,0.336442440748215,0.00254101143218577,0.0539608672261238
1959,0.994160175323486,0.000109226901258808,0.000265833426965401,0.0010742386803031,4.63151700387243e-05,0.00434423051774502
470,0.963318765163422,0.0015306519344449,0.00158881291281432,0.00071517244214192,0.000237931206356734,0.032608650624752
6885,0.851440489292145,0.012752060778439,0.0219547282904387,0.0114025380462408,0.00101350131444633,0.101436637341976
303,0.564668416976929,0.00966938864439726,0.129728212952614,0.0331843011081219,0.00537202320992947,0.257377684116364
4874,0.932271003723145,0.00134773016907275,0.00304984371177852,0.0145720690488815,0.000205830176128075,0.0485535115003586
2969,0.884591221809387,0.00314453803002834,0.00357274245470762,0.0458958186209202,0.0003973052080255,0.0623983256518841
6287,0.362849622964859,0.0084360484033823,0.104774385690689,0.0250175520777702,0.0017157489201054,0.497206658124924
3237,0.978798687458038,0.000649744819384068,0.000468123762402683,0.000893227057531476,0.000184632110176608,0.0190055519342422
2170,0.83211213350296,0.0145872356370091,0.0210119690746069,0.0142073119059205,0.00115750031545758,0.116923876106739
7111,0.460670173168182,0.00314679415896535,0.0220157317817211,0.00477938307449222,0.000991373672150075,0.508396506309509
8327,0.356892168521881,0.00598414288833737,0.101892463862896,0.02555244974792,0.0018414236837998,0.507837355136871
9084,0.836269795894623,0.0151121020317078,0.0208788774907589,0.0147185027599335,0.00119914801325649,0.111821621656418
1879,0.985933244228363,0.000241749396082014,0.000250587589107454,0.000907481124158949,0.000127493127365597,0.0125393969938159
4389,0.526143550872803,0.0016577421920374,0.0011717047309503,0.0021352986805141,0.000432005384936929,0.468459725379944
438,0.992578446865082,0.000309064169414341,0.000152964581502602,0.000577537575736642,8.11389181762934e-05,0.0063008270226419
6333,0.201551675796509,0.00276713026687503,0.234104111790657,0.518161058425903,0.00274742324836552,0.040668647736311
5389,0.777498185634613,0.00626282626762986,0.0132158603519201,0.0261425990611315,0.00100633676629514,0.175874188542366
4108,0.986021101474762,8.34534657769836e-05,0.000246604351559654,0.00934987049549818,4.27577615482733e-05,0.0042562079615891
7608,0.993599534034729,0.000221860100282356,0.000128580330056138,0.000685415288899094,6.82044119457714e-05,0.00529640028253198
3131,0.953520596027374,0.00170626002363861,0.00464455597102642,0.00347989075817168,0.000298921106150374,0.0363497734069824
7460,0.975747108459473,0.000735371606424451,0.000897917954716831,0.000902668049093336,0.000206755226827227,0.0215102024376392
4378,0.431839108467102,0.0015332642942667,0.00160727789625525,0.00292537803761661,0.000512913975398988,0.561582088470459
8604,0.966663718223572,0.000922949926462024,0.00341953290626407,0.00249270396307111,0.000191904764506035,0.0263092517852783
5265,0.859322488307953,0.0155286835506558,0.0214544273912907,0.0133062796667218,0.0010333270765841,0.0893547832965851
685,0.313298910856247,0.00314772967249155,0.23232190310955,0.348335564136505,0.00357070798054338,0.0993251949548721
7116,0.25827094912529,0.00430457480251789,0.297424286603928,0.368460088968277,0.00275696441531181,0.0687831416726112
3335,0.847255825996399,0.00684777460992336,0.0219660960137844,0.0154849328100681,0.0012615907471627,0.107183739542961
6363,0.841986358165741,0.00777711486443877,0.038435585796833,0.0146921072155237,0.00121109129395336,0.0958977267146111
1739,0.858286917209625,0.00672947615385056,0.0306210294365883,0.0101843541488051,0.00103285617660731,0.0931453704833984
5874,0.922185003757477,0.000551223696675152,0.0316416434943676,0.003828827990219,0.000396400864701718,0.0413968749344349
7808,0.982828795909882,0.00055650674039498,0.000583185930736363,0.000920884544029832,0.000156466107000597,0.0149541050195694
4779,0.698390483856201,0.00377645110711455,0.0364164300262928,0.134973794221878,0.00150208116974682,0.124940782785416
8568,0.987858295440674,0.000255813385592774,0.000254335114732385,0.0010202347766608,0.000134910151246004,0.0104764169082046
613,0.992749691009521,0.000253123609581962,0.000285748741589487,0.000406449747970328,6.86394268996082e-05,0.0062363613396883
3036,0.991698861122131,0.000163576478371397,0.000441791926277801,0.000740639108698815,6.34873649687506e-05,0.00689163943752646
2363,0.987441062927246,0.000124180674902163,0.000534131191670895,0.00258933915756643,9.26108696148731e-05,0.00921870674937963
680,0.689790308475494,0.00625955127179623,0.042258482426405,0.137800008058548,0.00136272923555225,0.122528947889805
7969,0.695566356182098,0.00583912339061499,0.0488859787583351,0.134138181805611,0.00127119978424162,0.114299133419991
8608,0.842554807662964,0.00660611176863313,0.0211908966302872,0.0149384569376707,0.00121706770732999,0.113492675125599
7412,0.966126620769501,0.000799486413598061,0.00145386182703078,0.00853321235626936,0.000110445122118108,0.0229763295501471
6195,0.29886919260025,0.00618809089064598,0.50858610868454,0.032380323857069,0.00231021759100258,0.151666045188904
4641,0.147480636835098,0.000814665807411075,0.00125652435235679,0.00210555293597281,0.000430030951974913,0.847912609577179
5161,0.521079361438751,0.00161351275164634,0.0870743691921234,0.263869225978851,0.0021597754675895,0.124203734099865
8687,0.989908337593079,0.000349445850588381,0.000289295101538301,0.000450655061285943,9.92988716461696e-05,0.00890291947871447
6410,0.840759813785553,0.00556629616767168,0.0230467282235622,0.0158919636160135,0.00118265952914953,0.113552540540695
8554,0.176659733057022,0.000852431578096002,0.305424898862839,0.462255090475082,0.00264332653023303,0.0521645210683346
3143,0.992783308029175,0.000253132166108117,0.000195381857338361,0.000585326401051134,6.86417552060448e-05,0.00611421698704362
3859,0.96373325586319,0.00053272646619007,0.000816578918602318,0.00309255789034069,0.000195317494217306,0.0316296070814133
6917,0.964582145214081,0.00135169271379709,0.0019330665236339,0.000903404376003891,0.000236804160522297,0.0309928860515356
7,0.261850029230118,0.00277164508588612,0.138539507985115,0.438036799430847,0.00166393094696105,0.157138049602509
5570,0.994625866413116,0.000224694536882453,0.000105589475424495,0.000401639088522643,6.25869652139954e-05,0.0045796656049788
7681,0.266532689332962,0.00230649509467185,0.00115081178955734,0.0020605290774256,0.000795307569205761,0.727154135704041
1705,0.852874994277954,0.00331260357052088,0.00742910942062736,0.00354753853753209,0.000961353711318225,0.13187438249588
5789,0.325214684009552,0.00580466259270906,0.34391063451767,0.0224227216094732,0.00205814861692488,0.300589114427567
4676,0.994629323482513,0.00022469530813396,0.000102124438853934,0.000401640485506505,6.25871762167662e-05,0.00457968143746257
1283,0.992935717105865,0.000253171019721776,0.000195411848835647,0.000431909837061539,6.86522907926701e-05,0.00611515576019883
6140,0.945630729198456,0.000912523362785578,0.00635358830913901,0.00341055821627378,0.000203023009817116,0.0434896275401115
4275,0.986754238605499,0.000347316236002371,0.000279494619462639,0.000558912171982229,9.8693672043737e-05,0.0119613176211715
5379,0.800422728061676,0.00570096401497722,0.0101664988324046,0.0499936081469059,0.000800951500423253,0.132915198802948
6706,0.237318634986877,0.0027978983707726,0.00102872005663812,0.00187870138324797,0.00041725771734491,0.756558775901794
4417,0.213037118315697,0.00110866583418101,0.256783455610275,0.46830227971077,0.00240592937916517,0.0583625435829163
1475,0.352245002985001,0.00192870898172259,0.312921196222305,0.231484234333038,0.00376447825692594,0.0976563394069672
569,0.829720675945282,0.00541167566552758,0.0205065049231052,0.022094190120697,0.00119852891657501,0.121068373322487
1463,0.843000590801239,0.00778648303821683,0.0372773222625256,0.0147098060697317,0.00121255021076649,0.0960132479667664
2112,0.380529135465622,0.00103173858951777,0.041645597666502,0.33027309179306,0.00259963353164494,0.24392081797123
1261,0.546558320522308,0.00142500153742731,0.0492477267980576,0.208785995841026,0.00238118739798665,0.191601738333702
2061,0.98618084192276,0.000477056193631142,0.00039668072713539,0.000655826006550342,0.000135560665512457,0.0121540734544396
3086,0.883051693439484,0.00353914080187678,0.00493153883144259,0.00298962066881359,0.000826579343993217,0.104661412537098
7489,0.788921058177948,0.00240860669873655,0.00210133590735495,0.00237763323821127,0.000566906644962728,0.203624412417412
7128,0.317204684019089,0.0115411952137947,0.418092995882034,0.154469177126884,0.00269444333389401,0.095997542142868
8986,0.957849442958832,0.0015133930137381,0.00426040217280388,0.0033902358263731,0.000314672914100811,0.0326717980206013
266,0.95962917804718,0.00139949086587876,0.00219963677227497,0.00130599620752037,0.000245177972828969,0.0352205783128738
166,0.993922233581543,0.000205078962608241,9.55902942223474e-05,0.000345032545737922,5.71231903450098e-05,0.00537502160295844
4451,0.948548913002014,0.00149869825690985,0.00421903468668461,0.00381600623950362,0.000311617506667972,0.0416057445108891
885,0.99057149887085,0.000348659843439236,0.000288644223473966,0.000445060693891719,9.90754633676261e-05,0.00824702717363834
2525,0.550666213035583,0.00979199726134539,0.11939986795187,0.0336050800979137,0.00335175730288029,0.283185094594955
9192,0.34883052110672,0.00148249126505107,0.0528130121529102,0.331064373254776,0.00286449096165597,0.262945085763931
1596,0.994279623031616,0.000106671228422783,0.000362767954356968,0.000533589685801417,4.47558522864711e-05,0.0046725682914257
6246,0.966165125370026,0.000187920042662881,0.000998534611426294,0.0170670785009861,0.000139821015181951,0.0154415648430586
8672,0.993599534034729,0.000221860100282356,0.000128580330056138,0.000685415288899094,6.82044119457714e-05,0.00529640028253198
4195,0.813092291355133,0.00746197998523712,0.0330049879848957,0.0129050593823195,0.00136570550967008,0.132169976830482
9133,0.989946186542511,8.3785671449732e-05,0.00024758602376096,0.00471671903505921,4.29279716627207e-05,0.00496284943073988
6622,0.875546276569366,0.00366731220856309,0.00403224723413587,0.0446917414665222,0.000452974403742701,0.0716094523668289
8931,0.982829034328461,0.000556506856810302,0.000373821676475927,0.00112838030327111,0.000158137598191388,0.0149541078135371
1137,0.84200644493103,0.00571633828803897,0.0494032353162766,0.0104822022840381,0.00101326440926641,0.0913785398006439
3614,0.953468918800354,0.00140517135150731,0.00150852336082608,0.00269041350111365,0.00021972980175633,0.0407072901725769
6464,0.991774260997772,0.000390447326935828,0.000237693791859783,0.00038422888610512,0.000108756095869467,0.00710468739271164
1681,0.990363299846649,0.000348586559994146,0.000288583571091294,0.000741900934372097,9.90546468528919e-05,0.00815859157592058
4258,0.863063097000122,0.00580269237980247,0.0210900753736496,0.0157738346606493,0.00107770948670805,0.0931926295161247
4244,0.265504390001297,0.000657044583931565,0.36853876709938,0.301975101232529,0.00502015138044953,0.0583045519888401
5835,0.538493931293488,0.00161453511100262,0.00114116561599076,0.0020796456374228,0.000420745695009828,0.456250041723251
7962,0.980636060237885,0.000355160271283239,0.000464184791781008,0.00121182086877525,0.000214495361433364,0.0171183180063963
4148,0.80053049325943,0.0118370382115245,0.0096559738740325,0.0491915792226791,0.000771413324400783,0.128013461828232
6718,0.990247309207916,0.000348545727320015,0.000269027485046536,0.000791768368799239,9.90430489764549e-05,0.00824432820081711
4703,0.994625866413116,0.000224694536882453,0.000105589475424495,0.000401639088522643,6.25869652139954e-05,0.0045796656049788
6436,0.950151562690735,0.0017002314561978,0.00462814560160041,0.00304335821419954,0.000297864957246929,0.0401788055896759
8734,0.995090007781982,0.000205319927772507,9.570260590408e-05,0.000367007305612788,5.71903110540006e-05,0.00418477924540639
2802,0.630233407020569,0.00347529514692724,0.0790174677968025,0.181054621934891,0.00112121051643044,0.105097986757755
1756,0.964538395404816,0.00144862791057676,0.00222202716395259,0.000676848052535206,0.000252889498369768,0.0308612324297428
8468,0.989908337593079,0.000349445850588381,0.000289295101538301,0.000450655061285943,9.92988716461696e-05,0.00890291947871447
3417,0.965848743915558,0.000939303252380341,0.0019562856759876,0.00576217519119382,0.000109331493149512,0.0253841280937195
8759,0.965465247631073,0.00143553339876235,0.00149008096195757,0.000803723407443613,0.000223145485506393,0.0305822771042585
1932,0.990031361579895,8.74178731464781e-05,0.000264729402260855,0.00454588839784265,4.61228228232358e-05,0.00502444803714752
380,0.546091794967651,0.00330238905735314,0.0584464743733406,0.297489851713181,0.000740769493859261,0.093928761780262
6032,0.834088981151581,0.00457997247576714,0.0205969680100679,0.0355704203248024,0.00119122571777552,0.103972472250462
5203,0.948182761669159,0.00135994248557836,0.00134737906046212,0.00142385170329362,0.00038018511258997,0.0473058596253395
5222,0.581589221954346,0.00404893327504396,0.0147471148520708,0.00475010741502047,0.00132932281121612,0.393535315990448
1860,0.985853791236877,0.000230783523875289,0.000187926518265158,0.00280337827280164,9.56126459641382e-05,0.0108285117894411
4766,0.967565178871155,0.00141106441151351,0.00221782736480236,0.000943085527978837,0.000247205549385399,0.0276156645268202
2793,0.845214784145355,0.00307944626547396,0.00720740342512727,0.0391330160200596,0.000578429026063532,0.104786925017834
2767,0.219343096017838,0.00172158086206764,0.213365569710732,0.35938224196434,0.00245703500695527,0.203730449080467
2033,0.995162606239319,0.000205334916245192,0.00011509086471051,0.000274627789622173,5.71944838156924e-05,0.00418508425354958
259,0.977700531482697,0.00107003701850772,0.000967034022323787,0.000977098243311048,0.000155649686348625,0.0191296078264713
3780,0.770362138748169,0.0017212115926668,0.0330637097358704,0.00721586588770151,0.00121256639249623,0.186424493789673
2365,0.902496933937073,0.00203578337095678,0.00287112989462912,0.0321160107851028,0.000405347382184118,0.0600748099386692
5836,0.39575457572937,0.0027946864720434,0.481035679578781,0.0216199699789286,0.00661232322454453,0.0921828076243401
7826,0.982773542404175,0.000556475424673408,0.000583153159823269,0.000977095682173967,0.000156457303091884,0.0149532640352845
1724,0.865335762500763,0.00508569274097681,0.0211456101387739,0.0139143401756883,0.00108054734300822,0.0934380292892456
1016,0.989390552043915,0.000204356241738424,0.000188600708497688,0.000683001417201012,9.59556637099013e-05,0.00943758059293032
6046,0.826330065727234,0.0121911875903606,0.0220537837594748,0.0352395363152027,0.00118014460895211,0.103005297482014
3028,0.986435174942017,0.000173355874721892,0.00066528475144878,0.00188331585377455,7.20623211236671e-05,0.01077083311975
8392,0.697946131229401,0.00443409709259868,0.0427581295371056,0.139429301023483,0.00135280750691891,0.114079587161541
1559,0.990201056003571,0.000134910515043885,0.000828668533358723,0.00119297776836902,6.15402241237462e-05,0.00758089823648334
7636,0.64712131023407,0.00746345845982432,0.191888034343719,0.0233813021332026,0.00583637692034245,0.124309524893761
7793,0.796373426914215,0.00538735464215279,0.0150518845766783,0.0279385782778263,0.00101111072581261,0.154237672686577
2146,0.837478399276733,0.00292601087130606,0.0148280831053853,0.0370875187218189,0.00103834865149111,0.106641694903374
6113,0.988162815570831,0.000134632820845582,0.000826962757855654,0.00163501140195876,6.14135497016832e-05,0.00917921308428049
8104,0.583142459392548,0.00184147444088012,0.00153874233365059,0.00237085158005357,0.000479661772260442,0.410626828670502
9157,0.9835404753685,0.000168841710546985,0.00120061100460589,0.00179725675843656,7.62041672714986e-05,0.0132165867835283
374,0.91125363111496,0.00138410890940577,0.00233304570429027,0.0358762927353382,0.000336823490215465,0.0488160736858845
5415,0.70546966791153,0.00223712623119354,0.0680322498083115,0.0211363807320595,0.00475486367940903,0.198369681835175
196,0.844833374023438,0.015266852453351,0.0210926812142134,0.0148692224174738,0.00101590401027352,0.102921962738037
1461,0.831338107585907,0.0144776105880737,0.0249255411326885,0.0129454769194126,0.00115064368583262,0.115162596106529
4549,0.757882058620453,0.00914595741778612,0.00926333852112293,0.0439186133444309,0.000882037740666419,0.178908005356789
49,0.937194228172302,0.00202886760234833,0.00206547393463552,0.00362144340761006,0.000295768288196996,0.0547942295670509
9258,0.982183694839478,0.000133323817863129,0.000561070162802935,0.0064772549085319,4.83510157209821e-05,0.0105962585657835
2584,0.882939159870148,0.00492000300437212,0.0208356790244579,0.0122787831351161,0.000913771393243223,0.0781125649809837
9229,0.968079447746277,0.000523270573467016,0.00232077948749065,0.00715159298852086,0.000107616855530068,0.021817285567522
1674,0.968981325626373,0.00135785737074912,0.00194188265595585,0.000907524605281651,0.000237043539527804,0.0265743620693684
5075,0.211993128061295,0.00970576331019402,0.00352506944909692,0.00330737116746604,0.000824488000944257,0.770644247531891
2001,0.966186940670013,0.000171000967384316,0.000998557195998728,0.017067464068532,0.00013409111124929,0.0154419131577015
6268,0.992985546588898,9.80035401880741e-05,0.00041090723243542,0.00107296952046454,4.47048914793413e-05,0.0053878566250205
7102,0.605727255344391,0.0017418892821297,0.00123118062037975,0.00224368670023978,0.000453934044344351,0.388602018356323
7295,0.313298910856247,0.00314772967249155,0.23232190310955,0.348335564136505,0.00357070798054338,0.0993251949548721
3695,0.978998124599457,0.000299722276395187,0.00198815297335386,0.00265770894475281,0.000121901721286122,0.0159344431012869
7221,0.870200097560883,0.00432369392365217,0.0173714924603701,0.0111734941601753,0.00108662142883986,0.0958445519208908
5829,0.393702834844589,0.00153296778444201,0.00107002374716103,0.00191587803419679,0.000501438800711185,0.601276814937592
5585,0.971897542476654,0.00106394768226892,0.000556907383725047,0.0010470028501004,0.000296354468446225,0.0251382924616337
519,0.961674094200134,0.00134761759545654,0.00192723865620792,0.000900680781342089,0.000235255953157321,0.033915102481842
5360,0.994547128677368,0.000127836028696038,0.000355397904058918,0.000570569362025708,4.85974487673957e-05,0.00435053883120418
2470,0.980869770050049,0.000355244905222207,0.000484066957142204,0.00121210957877338,0.000214546482311562,0.0168643109500408
9061,0.829423725605011,0.00743194948881865,0.0297580994665623,0.014161410741508,0.00138008338399231,0.117844775319099
544,0.959260702133179,0.00142214621882886,0.00232766778208315,0.000950492103584111,0.000248266675043851,0.035790741443634
2532,0.359934747219086,0.0036604490596801,0.327541142702103,0.0211525596678257,0.00414920877665281,0.283561915159225
351,0.294287264347076,0.00423784367740154,0.544724702835083,0.0862874463200569,0.00316528044641018,0.067297451198101
7346,0.34277817606926,0.0045569259673357,0.00691912556067109,0.00326761091127992,0.000698049901984632,0.641780138015747
1072,0.228919044137001,0.00171264796517789,0.389280319213867,0.322714984416962,0.001976003870368,0.0553970374166965
7472,0.994334816932678,0.000225286130444147,0.000105867373349611,0.000273030978860334,6.27516856184229e-05,0.00499831279739738
3348,0.96703577041626,0.00143367319833487,0.00234653428196907,0.000903021893464029,0.000222856338950805,0.0280581377446651
4301,0.895371556282043,0.00223767105489969,0.00202090316452086,0.00307620503008366,0.000635858741588891,0.0966578051447868
7882,0.912096202373505,0.00268312590196729,0.00360995181836188,0.00287341722287238,0.000778672401793301,0.0779586732387543
6124,0.970879554748535,0.000398962758481503,0.00366671220399439,0.00314867333509028,9.316042996943e-05,0.0218129344284534
2615,0.942637026309967,0.00197172933258116,0.00536718452349305,0.00308396690525115,0.000345429085427895,0.046594675630331
2406,0.321632862091064,0.0018084638286382,0.159491315484047,0.279869556427002,0.00234710075892508,0.234850645065308
35,0.787190318107605,0.00584362866356969,0.0213839542120695,0.052367951720953,0.000999451498501003,0.132214725017548
4774,0.840492367744446,0.00565094128251076,0.0205385312438011,0.015361319296062,0.00125151977408677,0.116705283522606
2119,0.952908933162689,0.00150638492777944,0.00241072149947286,0.00224390858784318,0.000246622774284333,0.0406833849847317
8957,0.969645977020264,0.00119804439600557,0.000696087372489274,0.00112521660048515,0.000318493024678901,0.0270161852240562
2905,0.960019171237946,0.00142327079083771,0.00137739966157824,0.00113985675852746,0.000221239330130629,0.0358190424740314
7192,0.83762800693512,0.00773685798048973,0.041011318564415,0.0168318971991539,0.00139058532658964,0.095401331782341
